Date,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Foreign Exchange Reserves: actual,Retail Sales YoY: forecastCorrection,Markit Services PMI: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,Key_rate,Euro,Dollar,Gold,Balance lag 1,Balance lag 2,Balance lag 3,Balance lag 7,Balance lag 20,Balance lag 28,weekday,quarter,is_weekend
2017-10-15,0.0,1.0,424.9,-0.3999999999999999,53.9,3.0,57.16999816894531,2098.77001953125,8.5,68.1244,57.5196,2396.96,0.0,-0.001743434914,0.1869930878,0.0,-0.0092437143,0.0,6,4,1
2017-10-16,0.0,0.0,424.9,-0.3999999999999999,53.9,3.0,57.81999969482422,2106.389892578125,8.5,67.4135,57.1705,2395.42,0.0,0.0,-0.001743434914,-0.02801317796,-0.007340099126,-0.03247861474,0,4,0
2017-10-17,0.0,0.0666666666666666,424.9,-0.3999999999999999,53.9,3.0,57.880001068115234,2092.570068359375,8.5,67.4376,57.3403,2377.56,0.2208299656,0.0,0.0,0.3135953829,-0.0002223484312,0.1665036634,1,4,0
2017-10-18,0.0,0.1333333333333333,424.9,-0.3999999999999999,53.9,3.0,58.150001525878906,2094.39990234375,8.5,67.3376,57.3122,2358.11,-0.09678237886,0.2208299656,0.0,0.0260781412,0.5048443972,0.09201604808,2,4,0
2017-10-19,0.0,0.2,424.9,-0.3999999999999999,53.9,3.0,57.22999954223633,2072.72998046875,8.5,67.9574,57.5512,2375.49,-0.05800783093,-0.09678237886,0.2208299656,0.1869930878,0.1336820069,0.2978683536,3,4,0
2017-10-20,0.0,0.2666666666666666,424.9,-0.3999999999999999,53.9,3.0,57.75,2071.830078125,8.5,67.8589,57.4965,2367.24,0.132646546,-0.05800783093,-0.09678237886,-0.001743434914,0.0,-0.3432410557,4,4,0
2017-10-21,0.0,0.3333333333333333,424.9,-0.3999999999999999,53.9,3.0,57.75,2071.830078125,8.5,67.8589,57.4965,2367.24,0.1731576209,0.132646546,-0.05800783093,0.0,0.0,0.0,5,4,1
2017-10-22,0.0,0.4,424.9,-0.3999999999999999,53.9,3.0,57.75,2071.830078125,8.5,67.8589,57.4965,2367.24,0.0,0.1731576209,0.132646546,0.0,-0.2512229933,0.0,6,4,1
2017-10-23,0.0,0.4666666666666667,424.9,-0.3999999999999999,53.9,3.0,57.369998931884766,2063.81005859375,8.5,67.5018,57.4522,2356.31,0.0,0.0,0.1731576209,0.2208299656,-0.1231229628,-0.0092437143,0,4,0
2017-10-24,0.0,0.5333333333333333,424.9,-0.3999999999999999,53.9,3.0,58.33000183105469,2061.7900390625,8.5,67.6235,57.5144,2366.65,0.001425046609,0.0,0.0,-0.09678237886,0.1672384748,-0.007340099126,1,4,0
2017-10-25,0.0,0.6,424.9,-0.3999999999999999,53.9,3.0,58.43999862670898,2049.47998046875,8.5,67.7569,57.5864,2358.02,0.04528835238,0.001425046609,0.0,-0.05800783093,0.2375712668,-0.0002223484312,2,4,0
2017-10-26,0.0,0.6666666666666666,424.9,-0.3999999999999999,53.9,3.0,59.29999923706055,2046.68994140625,8.5,68.1712,57.6958,2373.46,0.1068226365,0.04528835238,0.001425046609,0.132646546,-0.1454015061,0.5048443972,3,4,0
2017-10-27,0.0,0.7333333333333333,424.9,-0.3999999999999999,53.9,3.0,60.43999862670898,2068.760009765625,8.5,67.5427,58.1924,2367.52,-0.09009036918,0.1068226365,0.04528835238,0.1731576209,0.0,0.1336820069,4,4,0
2017-10-28,0.0,0.8,424.9,-0.3999999999999999,53.9,3.0,60.43999862670898,2068.760009765625,8.5,67.5427,58.1924,2367.52,0.04219937893,-0.09009036918,0.1068226365,0.0,0.0,0.0,5,4,1
2017-10-29,0.0,0.8666666666666667,424.9,-0.3999999999999999,53.9,3.0,60.43999862670898,2068.760009765625,8.5,67.5427,58.1924,2367.52,0.0,0.04219937893,-0.09009036918,0.0,-0.02801317796,0.0,6,4,1
2017-10-30,1.0,0.9333333333333332,424.9,-0.3999999999999999,53.9,3.0,60.900001525878906,2065.25,8.25,67.1983,57.8137,2368.1,0.0,0.0,0.04219937893,0.001425046609,0.3135953829,-0.2512229933,0,4,0
2017-10-31,0.0,1.0,424.9,-0.3999999999999999,53.9,3.0,61.369998931884766,2064.31005859375,8.25,67.6945,58.1939,2381.26,-0.2806130591,0.0,0.0,0.04528835238,0.0260781412,-0.1231229628,1,4,0
2017-11-01,0.0,0.0666666666666666,431.6,-0.0999999999999996,57.4,1.0,61.290000915527344,2082.72998046875,8.25,67.7038,58.1661,2391.87,0.5564525791,-0.2806130591,0.0,0.1068226365,0.1869930878,0.1672384748,2,4,0
2017-11-02,0.0,0.1333333333333333,431.6,-0.0999999999999996,57.4,1.0,60.619998931884766,2073.0400390625,8.25,67.682,58.1545,2383.72,-0.5667441362,0.5564525791,-0.2806130591,-0.09009036918,-0.001743434914,0.2375712668,3,4,0
2017-11-03,0.0,0.2,431.6,-0.0999999999999996,57.4,1.0,62.06999969482422,2081.14990234375,8.25,68.1057,58.4903,2395.72,0.3654260888,-0.5667441362,0.5564525791,0.04219937893,0.0,-0.1454015061,4,4,0
2017-11-04,0.0,0.2666666666666666,431.6,-0.0999999999999996,57.4,1.0,62.06999969482422,2081.14990234375,8.25,68.1057,58.4903,2395.72,-0.4678372936,0.3654260888,-0.5667441362,0.0,0.0,0.0,5,4,1
2017-11-05,0.0,0.3333333333333333,431.6,-0.0999999999999996,57.4,1.0,62.06999969482422,2081.14990234375,8.25,68.1057,58.4903,2395.72,0.0,-0.4678372936,0.3654260888,0.0,0.2208299656,0.0,6,4,1
2017-11-06,0.0,0.4,431.6,-0.0999999999999996,57.4,1.0,64.2699966430664,2081.14990234375,8.25,68.1057,58.4903,2395.72,0.0,0.0,-0.4678372936,-0.2806130591,-0.09678237886,-0.02801317796,0,4,0
2017-11-07,0.0,0.4666666666666667,431.6,-0.0999999999999996,57.4,1.0,63.68999862670898,2155.550048828125,8.25,67.8742,58.6611,2398.76,0.0,0.0,0.0,0.5564525791,-0.05800783093,0.3135953829,1,4,0
2017-11-08,0.0,0.5333333333333333,431.6,-0.0999999999999996,57.4,1.0,63.4900016784668,2163.010009765625,8.25,68.7409,59.2911,2442.51,-0.3913195868,0.0,0.0,-0.5667441362,0.132646546,0.0260781412,2,4,0
2017-11-09,0.0,0.6,431.6,-0.0999999999999996,57.4,1.0,63.93000030517578,2183.610107421875,8.25,68.7773,59.2647,2446.04,-0.1719451003,-0.3913195868,0.0,0.3654260888,0.1731576209,0.1869930878,3,4,0
2017-11-10,0.0,0.6666666666666666,431.6,-0.0999999999999996,57.4,1.0,63.52000045776367,2169.260009765625,8.25,68.9609,59.2398,2448.06,-0.1109021993,-0.1719451003,-0.3913195868,-0.4678372936,0.0,-0.001743434914,4,4,0
2017-11-11,0.0,0.7333333333333333,431.6,-0.0999999999999996,57.4,1.0,63.52000045776367,2169.260009765625,8.25,68.9609,59.2398,2448.06,0.0,-0.1109021993,-0.1719451003,0.0,0.0,0.0,5,4,1
2017-11-12,0.0,0.8,431.6,-0.0999999999999996,57.4,1.0,63.52000045776367,2169.260009765625,8.25,68.9609,59.2398,2448.06,0.0,0.0,-0.1109021993,0.0,0.001425046609,0.0,6,4,1
2017-11-13,0.0,0.8666666666666667,431.6,-0.0999999999999996,57.4,1.0,63.15999984741211,2167.6298828125,8.25,69.0771,59.3585,2432.48,0.0,0.0,0.0,0.0,0.04528835238,0.2208299656,0,4,0
2017-11-14,0.0,0.9333333333333332,431.6,-0.0999999999999996,57.4,1.0,62.209999084472656,2166.830078125,8.25,69.7661,59.6467,2441.49,-0.07415524052,0.0,0.0,-0.3913195868,0.1068226365,-0.09678237886,1,4,0
2017-11-15,0.0,1.0,431.6,-0.0999999999999996,57.4,1.0,61.869998931884766,2131.75,8.25,71.2598,60.2412,2490.46,0.1655684186,-0.07415524052,0.0,-0.1719451003,-0.09009036918,-0.05800783093,2,4,0
2017-11-16,0.0,0.0,431.6,-0.0999999999999996,57.4,1.0,61.36000061035156,2132.64990234375,8.25,70.5946,59.9195,2464.32,0.1428381314,0.1655684186,-0.07415524052,-0.1109021993,0.04219937893,0.132646546,3,4,0
2017-11-17,0.0,0.0666666666666666,431.6,-0.0999999999999996,57.4,1.0,62.720001220703125,2131.909912109375,8.25,70.2971,59.5403,2461.43,-0.2192010845,0.1428381314,0.1655684186,0.0,0.0,0.1731576209,4,4,0
2017-11-18,0.0,0.1333333333333333,431.6,-0.0999999999999996,57.4,1.0,62.720001220703125,2131.909912109375,8.25,70.2971,59.5403,2461.43,0.02749539909,-0.2192010845,0.1428381314,0.0,0.0,0.0,5,4,1
2017-11-19,0.0,0.2,431.6,-0.0999999999999996,57.4,1.0,62.720001220703125,2131.909912109375,8.25,70.2971,59.5403,2461.43,0.0,0.02749539909,-0.2192010845,0.0,-0.2806130591,0.0,6,4,1
2017-11-20,0.0,0.2666666666666666,431.6,-0.0999999999999996,57.4,1.0,62.220001220703125,2130.389892578125,8.25,69.7595,59.2985,2462.86,0.0,0.0,0.02749539909,-0.07415524052,0.5564525791,0.001425046609,0,4,0
2017-11-21,0.0,0.3333333333333333,431.6,-0.0999999999999996,57.4,1.0,62.56999969482422,2155.820068359375,8.25,69.7357,59.4252,2446.97,-0.1516569091,0.0,0.0,0.1655684186,-0.5667441362,0.04528835238,1,4,0
2017-11-22,0.0,0.4,431.6,-0.0999999999999996,57.4,1.0,63.31999969482422,2160.159912109375,8.25,69.3018,58.9212,2435.77,0.06223934577,-0.1516569091,0.0,0.1428381314,0.3654260888,0.1068226365,2,4,0
2017-11-23,0.0,0.4666666666666667,431.6,-0.0999999999999996,57.4,1.0,63.31999969482422,2148.56005859375,8.25,69.1302,58.9212,2424.97,-0.03490581738,0.06223934577,-0.1516569091,-0.2192010845,-0.4678372936,-0.09009036918,3,4,0
2017-11-24,0.0,0.5333333333333333,431.6,-0.0999999999999996,57.4,1.0,63.86000061035156,2161.169921875,8.25,69.2843,58.4347,2425.97,0.1226659333,-0.03490581738,0.06223934577,0.02749539909,0.0,0.04219937893,4,4,0
2017-11-25,0.0,0.6,431.6,-0.0999999999999996,57.4,1.0,63.86000061035156,2161.169921875,8.25,69.2843,58.4347,2425.97,0.03897040745,0.1226659333,-0.03490581738,0.0,0.0,0.0,5,4,1
2017-11-26,0.0,0.6666666666666666,431.6,-0.0999999999999996,57.4,1.0,63.86000061035156,2161.169921875,8.25,69.2843,58.4347,2425.97,0.0,0.03897040745,0.1226659333,0.0,0.0,0.0,6,4,1
2017-11-27,0.0,0.7333333333333333,431.6,-0.0999999999999996,57.4,1.0,63.84000015258789,2145.8701171875,8.25,69.4274,58.1807,2425.82,0.0,0.0,0.03897040745,-0.1516569091,-0.3913195868,-0.2806130591,0,4,0
2017-11-28,0.0,0.8,431.6,-0.0999999999999996,57.4,1.0,63.61000061035156,2149.449951171875,8.25,69.4059,58.3377,2429.95,-0.4523712348,0.0,0.0,0.06223934577,-0.1719451003,0.5564525791,1,4,0
2017-11-29,0.0,0.8666666666666667,431.6,-0.0999999999999996,57.4,1.0,63.11000061035156,2124.080078125,8.25,69.1616,58.3288,2428.34,0.05103751647,-0.4523712348,0.0,-0.03490581738,-0.1109021993,-0.5667441362,2,4,0
2017-11-30,0.0,0.9333333333333332,431.6,-0.0999999999999996,57.4,1.0,63.56999969482422,2100.6201171875,8.25,69.3807,58.5533,2414.85,0.5052844762,0.05103751647,-0.4523712348,0.1226659333,0.0,0.3654260888,3,4,0
2017-12-01,0.0,0.0666666666666666,432.7,0.2000000000000001,56.8,3.0,63.4900016784668,2105.989990234375,8.25,69.7687,58.5751,2403.02,0.3664667354,0.5052844762,0.05103751647,0.03897040745,0.0,-0.4678372936,4,4,0
2017-12-02,0.0,0.1333333333333333,432.7,0.2000000000000001,56.8,3.0,63.4900016784668,2105.989990234375,8.25,69.7687,58.5751,2403.02,0.09736111292,0.3664667354,0.5052844762,0.0,0.0,0.0,5,4,1
2017-12-03,0.0,0.2,432.7,0.2000000000000001,56.8,3.0,63.4900016784668,2105.989990234375,8.25,69.7687,58.5751,2403.02,0.0,0.09736111292,0.3664667354,0.0,-0.07415524052,0.0,6,4,1
2017-12-04,0.0,0.2666666666666666,432.7,0.2000000000000001,56.8,3.0,62.45000076293945,2119.419921875,8.25,69.8643,58.9228,2425.95,0.0,0.0,0.09736111292,-0.4523712348,0.1655684186,0.0,0,4,0
2017-12-05,0.0,0.3333333333333333,432.7,0.2000000000000001,56.8,3.0,62.86000061035156,2113.68994140625,8.25,69.5575,58.6569,2407.63,0.1122394773,0.0,0.0,0.05103751647,0.1428381314,-0.3913195868,1,4,0
2017-12-06,0.0,0.4,432.7,0.2000000000000001,56.8,3.0,61.220001220703125,2124.1201171875,8.25,69.7257,59.0021,2403.37,0.1856440652,0.1122394773,0.0,0.5052844762,-0.2192010845,-0.1719451003,2,4,0
2017-12-07,0.0,0.4666666666666667,432.7,0.2000000000000001,56.8,3.0,62.20000076293945,2103.14990234375,8.25,69.8346,59.2412,2395.93,0.2963299485,0.1856440652,0.1122394773,0.3664667354,0.02749539909,-0.1109021993,3,4,0
2017-12-08,0.0,0.5333333333333333,432.7,0.2000000000000001,56.8,3.0,63.400001525878906,2104.989990234375,8.25,69.5983,59.2659,2374.5,0.2170449589,0.2963299485,0.1856440652,0.09736111292,0.0,0.0,4,4,0
2017-12-09,0.0,0.6,432.7,0.2000000000000001,56.8,3.0,63.400001525878906,2104.989990234375,8.25,69.5983,59.2659,2374.5,0.3263404223,0.2170449589,0.2963299485,0.0,0.0,0.0,5,4,1
2017-12-10,0.0,0.6666666666666666,432.7,0.2000000000000001,56.8,3.0,63.400001525878906,2104.989990234375,8.25,69.5983,59.2659,2374.5,0.0,0.3263404223,0.2170449589,0.0,-0.1516569091,0.0,6,4,1
2017-12-11,0.0,0.7333333333333333,432.7,0.2000000000000001,56.8,3.0,64.69000244140625,2148.60009765625,8.25,69.8294,59.2219,2383.22,0.0,0.0,0.3263404223,0.1122394773,0.06223934577,-0.07415524052,0,4,0
2017-12-12,0.0,0.8,432.7,0.2000000000000001,56.8,3.0,63.34000015258789,2160.75,8.25,69.2954,58.8458,2352.08,0.02211868277,0.0,0.0,0.1856440652,-0.03490581738,0.1655684186,1,4,0
2017-12-13,0.0,0.8666666666666667,432.7,0.2000000000000001,56.8,3.0,62.43999862670898,2131.93994140625,8.25,69.431,59.0733,2360.95,0.09621614413,0.02211868277,0.0,0.2963299485,0.1226659333,0.1428381314,2,4,0
2017-12-14,0.0,0.9333333333333332,432.7,0.2000000000000001,56.8,3.0,63.310001373291016,2152.409912109375,8.25,69.3202,58.6602,2369.96,-0.03031976944,0.09621614413,0.02211868277,0.2170449589,0.03897040745,-0.2192010845,3,4,0
2017-12-15,0.0,1.0,432.7,0.2000000000000001,56.8,3.0,63.22999954223633,2143.989990234375,8.25,69.4082,58.8567,2380.77,0.3122291488,-0.03031976944,0.09621614413,0.3263404223,0.0,0.02749539909,4,4,0
2017-12-16,0.0,0.0,432.7,0.2000000000000001,56.8,3.0,63.22999954223633,2143.989990234375,8.25,69.4082,58.8567,2380.77,0.9761226429,0.3122291488,-0.03031976944,0.0,0.0,0.0,5,4,1
2017-12-17,0.0,0.0666666666666666,432.7,0.2000000000000001,56.8,3.0,63.22999954223633,2143.989990234375,8.25,69.4082,58.8567,2380.77,0.0,0.9761226429,0.3122291488,0.0,-0.4523712348,0.0,6,4,1
2017-12-18,0.0,0.1333333333333333,432.7,0.2000000000000001,56.8,3.0,63.40999984741211,2134.580078125,7.75,69.1005,58.6404,2375.14,0.0,0.0,0.9761226429,0.02211868277,0.05103751647,-0.1516569091,0,4,0
2017-12-19,0.0,0.2,432.7,0.2000000000000001,56.8,3.0,63.79999923706055,2118.159912109375,7.75,69.1714,58.6057,2380.2,-0.933812258,0.0,0.0,0.09621614413,0.5052844762,0.06223934577,1,4,0
2017-12-20,0.0,0.2666666666666666,432.7,0.2000000000000001,56.8,3.0,64.55999755859375,2102.969970703125,7.75,69.4671,58.6691,2389.85,0.4338393999,-0.933812258,0.0,-0.03031976944,0.3664667354,-0.03490581738,2,4,0
2017-12-21,0.0,0.3333333333333333,432.7,0.2000000000000001,56.8,3.0,64.9000015258789,2093.3798828125,7.75,69.4649,58.5218,2383.26,0.7036327369,0.4338393999,-0.933812258,0.3122291488,0.09736111292,0.1226659333,3,4,0
2017-12-22,0.0,0.4,432.7,0.2000000000000001,56.8,3.0,65.25,2102.93994140625,7.75,69.056,58.2707,2377.44,0.2280200157,0.7036327369,0.4338393999,0.9761226429,0.0,0.03897040745,4,4,0
2017-12-23,0.0,0.4666666666666667,432.7,0.2000000000000001,56.8,3.0,65.25,2102.93994140625,7.75,69.056,58.2707,2377.44,-0.1269485248,0.2280200157,0.7036327369,0.0,0.0,0.0,5,4,1
2017-12-24,0.0,0.5333333333333333,432.7,0.2000000000000001,56.8,3.0,65.25,2102.93994140625,7.75,69.056,58.2707,2377.44,0.0,-0.1269485248,0.2280200157,0.0,0.1122394773,0.0,6,4,1
2017-12-25,0.0,0.6,432.7,0.2000000000000001,56.8,3.0,65.25,2102.93994140625,7.75,0.0,58.2707,2372.69,0.0,0.0,-0.1269485248,-0.933812258,0.1856440652,-0.4523712348,0,4,0
2017-12-26,0.0,0.6666666666666666,432.7,0.2000000000000001,56.8,3.0,67.0199966430664,2097.030029296875,7.75,0.0,57.7254,2353.75,-0.9359826802,0.0,0.0,0.4338393999,0.2963299485,0.05103751647,1,4,0
2017-12-27,0.0,0.7333333333333333,432.7,0.2000000000000001,56.8,3.0,66.44000244140625,2106.169921875,7.75,68.4317,57.6057,2374.39,-0.4553665429,-0.9359826802,0.0,0.7036327369,0.2170449589,0.5052844762,2,4,0
2017-12-28,0.0,0.8,432.7,0.2000000000000001,56.8,3.0,66.72000122070312,2102.889892578125,7.75,68.6139,57.5401,2393.1,0.2363573286,-0.4553665429,-0.9359826802,0.2280200157,0.3263404223,0.3664667354,3,4,0
2017-12-29,0.0,0.8666666666666667,432.7,0.2000000000000001,56.8,3.0,66.5999984741211,2109.739990234375,7.75,68.8951,57.6101,2400.97,0.5413793462,0.2363573286,-0.4553665429,-0.1269485248,0.0,0.09736111292,4,4,0
2017-12-30,0.0,0.9333333333333332,432.7,0.2000000000000001,56.8,3.0,66.5999984741211,2109.739990234375,7.75,68.8951,57.6101,2400.97,0.17613351,0.5413793462,0.2363573286,0.0,0.0,0.0,5,4,1
2017-12-31,0.0,1.0,432.7,0.2000000000000001,56.8,3.0,66.5999984741211,2109.739990234375,7.75,68.8951,57.6101,2400.97,0.002981600437,0.17613351,0.5413793462,0.0,0.02211868277,0.0,6,4,1
2018-01-01,0.0,0.0666666666666666,447.7,-0.4000000000000003,55.1,-3.0,66.5999984741211,2109.739990234375,7.75,68.8951,57.6101,2400.97,0.0,0.002981600437,0.17613351,-0.9359826802,0.09621614413,0.1122394773,0,1,0
2018-01-02,0.0,0.1333333333333333,447.7,-0.4000000000000003,55.1,-3.0,66.56999969482422,2109.739990234375,7.75,68.8951,57.6101,2400.97,0.0,0.0,0.002981600437,-0.4553665429,-0.03031976944,0.1856440652,1,1,0
2018-01-03,0.0,0.2,447.7,-0.4000000000000003,55.1,-3.0,67.83999633789062,2152.969970703125,7.75,0.0,57.6101,2400.97,0.0,0.0,0.0,0.2363573286,0.3122291488,0.2963299485,2,1,0
2018-01-04,0.0,0.2666666666666666,447.7,-0.4000000000000003,55.1,-3.0,68.06999969482422,2197.60009765625,7.75,0.0,57.6101,2400.97,-0.000784619153,0.0,0.0,0.5413793462,0.9761226429,0.2170449589,3,1,0
2018-01-05,0.0,0.3333333333333333,447.7,-0.4000000000000003,55.1,-3.0,67.62000274658203,2207.409912109375,7.75,0.0,57.6101,2400.97,0.0007715172498,-0.000784619153,0.0,0.17613351,0.0,0.3263404223,4,1,0
2018-01-06,0.0,0.4,447.7,-0.4000000000000003,55.1,-3.0,67.62000274658203,2207.409912109375,7.75,0.0,57.6101,2400.97,0.0007407582101,0.0007715172498,-0.000784619153,0.002981600437,0.0,0.0,5,1,1
2018-01-07,0.0,0.4666666666666667,447.7,-0.4000000000000003,55.1,-3.0,67.62000274658203,2207.409912109375,7.75,0.0,57.6101,2400.97,-0.1068507278,0.0007407582101,0.0007715172498,0.0,-0.933812258,0.0,6,1,1
2018-01-08,0.0,0.5333333333333333,447.7,-0.4000000000000003,55.1,-3.0,67.77999877929688,2207.409912109375,7.75,0.0,57.6101,2400.97,0.0,-0.1068507278,0.0007407582101,0.0,0.4338393999,0.02211868277,0,1,0
2018-01-09,0.0,0.6,447.7,-0.4000000000000003,55.1,-3.0,68.81999969482422,2225.389892578125,7.75,68.1566,57.0466,2411.72,0.0,0.0,-0.1068507278,0.0,0.7036327369,0.09621614413,1,1,0
2018-01-10,0.0,0.6666666666666666,447.7,-0.4000000000000003,55.1,-3.0,69.19999694824219,2232.27001953125,7.75,68.057,56.9343,2416.66,-0.5670238532,0.0,0.0,-0.000784619153,0.2280200157,-0.03031976944,2,1,0
2018-01-11,0.0,0.7333333333333333,447.7,-0.4000000000000003,55.1,-3.0,69.26000213623047,2246.449951171875,7.75,68.0342,56.9807,2418.56,-0.1971575282,-0.5670238532,0.0,0.0007715172498,-0.1269485248,0.3122291488,3,1,0
2018-01-12,0.0,0.8,447.7,-0.4000000000000003,55.1,-3.0,69.87000274658203,2262.3798828125,7.75,68.3858,56.5557,2425.6,0.2338358007,-0.1971575282,-0.5670238532,0.0007407582101,0.0,0.9761226429,4,1,0
2018-01-13,0.0,0.8666666666666667,447.7,-0.4000000000000003,55.1,-3.0,69.87000274658203,2262.3798828125,7.75,68.3858,56.5557,2425.6,0.4041623868,0.2338358007,-0.1971575282,-0.1068507278,0.0,0.0,5,1,1
2018-01-14,0.0,0.9333333333333332,447.7,-0.4000000000000003,55.1,-3.0,69.87000274658203,2262.3798828125,7.75,68.3858,56.5557,2425.6,0.0,0.4041623868,0.2338358007,0.0,-0.9359826802,0.0,6,1,1
2018-01-15,0.0,1.0,447.7,-0.4000000000000003,55.1,-3.0,69.87000274658203,2261.530029296875,7.75,68.9688,56.5557,2433.4,0.0,0.0,0.4041623868,0.0,-0.4553665429,-0.933812258,0,1,0
2018-01-16,0.0,0.0,447.7,-0.4000000000000003,55.1,-3.0,69.1500015258789,2257.889892578125,7.75,68.9858,56.4193,2420.14,-2.38,0.0,0.0,-0.5670238532,0.2363573286,0.4338393999,1,1,0
2018-01-17,0.0,0.0666666666666666,447.7,-0.4000000000000003,55.1,-3.0,69.37999725341797,2277.889892578125,7.75,69.1975,56.7045,2433.29,-0.3446198675,-2.38,0.0,-0.1971575282,0.5413793462,0.7036327369,2,1,0
2018-01-18,0.0,0.1333333333333333,447.7,-0.4000000000000003,55.1,-3.0,69.30999755859375,2297.469970703125,7.75,69.2514,56.6901,2426.61,-0.4074156695,-0.3446198675,-2.38,0.2338358007,0.17613351,0.2280200157,3,1,0
2018-01-19,0.0,0.2,447.7,-0.4000000000000003,55.1,-3.0,68.61000061035156,2286.330078125,7.75,69.4007,56.5653,2430.33,-0.1782537193,-0.4074156695,-0.3446198675,0.4041623868,0.002981600437,-0.1269485248,4,1,0
2018-01-20,0.0,0.2666666666666666,447.7,-0.4000000000000003,55.1,-3.0,68.61000061035156,2286.330078125,7.75,69.4007,56.5653,2430.33,-0.003839424436,-0.1782537193,-0.4074156695,0.0,0.0,0.0,5,1,1
2018-01-21,0.0,0.3333333333333333,447.7,-0.4000000000000003,55.1,-3.0,68.61000061035156,2286.330078125,7.75,69.4007,56.5653,2430.33,0.0,-0.003839424436,-0.1782537193,0.0,0.0,0.0,6,1,1
2018-01-22,0.0,0.4,447.7,-0.4000000000000003,55.1,-3.0,69.02999877929688,2308.610107421875,7.75,69.2833,56.5784,2428.91,0.0,0.0,-0.003839424436,-2.38,0.0,-0.9359826802,0,1,0
2018-01-23,0.0,0.4666666666666667,447.7,-0.4000000000000003,55.1,-3.0,69.95999908447266,2308.610107421875,7.75,69.1108,56.4765,2425.06,-0.1251409216,0.0,0.0,-0.3446198675,-0.000784619153,-0.4553665429,1,1,0
2018-01-24,0.0,0.5333333333333333,447.7,-0.4000000000000003,55.1,-3.0,70.52999877929688,2306.989990234375,7.75,69.4815,56.3513,2448.38,-0.1037778908,-0.1251409216,0.0,-0.4074156695,0.0007715172498,0.2363573286,2,1,0
2018-01-25,0.0,0.6,447.7,-0.4000000000000003,55.1,-3.0,70.41999816894531,2320.030029296875,7.75,69.358,55.8715,2445.94,-0.1645145985,-0.1037778908,-0.1251409216,-0.1782537193,0.0007407582101,0.5413793462,3,1,0
2018-01-26,0.0,0.6666666666666666,447.7,-0.4000000000000003,55.1,-3.0,70.5199966430664,2295.260009765625,7.75,69.5219,55.8178,2430.97,-0.1713541077,-0.1645145985,-0.1037778908,-0.003839424436,-0.1068507278,0.17613351,4,1,0
2018-01-27,0.0,0.7333333333333333,447.7,-0.4000000000000003,55.1,-3.0,70.5199966430664,2295.260009765625,7.75,69.5219,55.8178,2430.97,-0.4141022843,-0.1713541077,-0.1645145985,0.0,0.0,0.002981600437,5,1,1
2018-01-28,0.0,0.8,447.7,-0.4000000000000003,55.1,-3.0,70.5199966430664,2295.260009765625,7.75,69.5219,55.8178,2430.97,0.0,-0.4141022843,-0.1713541077,0.0,0.0,0.0,6,1,1
2018-01-29,0.0,0.8666666666666667,447.7,-0.4000000000000003,55.1,-3.0,69.45999908447266,2284.27001953125,7.75,69.8285,56.3153,2440.32,0.0,0.0,-0.4141022843,-0.1251409216,-0.5670238532,0.0,0,1,0
2018-01-30,0.0,0.9333333333333332,447.7,-0.4000000000000003,55.1,-3.0,69.0199966430664,2280.360107421875,7.75,69.518,56.1221,2435.46,-0.3797232095,0.0,0.0,-0.1037778908,-0.1971575282,0.0,1,1,0
2018-01-31,0.0,1.0,447.7,-0.4000000000000003,55.1,-3.0,69.05000305175781,2289.989990234375,7.75,69.9166,56.2033,2426.57,0.002206011692,-0.3797232095,0.0,-0.1645145985,0.2338358007,-0.000784619153,2,1,0
2018-02-01,0.0,0.0666666666666666,453.6,-1.1,56.5,1.0,69.08000183105469,2302.570068359375,7.75,69.8305,56.2344,2425.84,0.4529646345,0.002206011692,-0.3797232095,-0.1713541077,0.4041623868,0.0007715172498,3,1,0
2018-02-02,0.0,0.1333333333333333,453.6,-1.1,56.5,1.0,68.58000183105469,2281.840087890625,7.75,70.1611,56.2094,2423.36,0.01228159434,0.4529646345,0.002206011692,-0.4141022843,0.0,0.0007407582101,4,1,0
2018-02-03,0.0,0.2,453.6,-1.1,56.5,1.0,68.58000183105469,2281.840087890625,7.75,70.1611,56.2094,2423.36,0.08669472877,0.01228159434,0.4529646345,0.0,0.0,-0.1068507278,5,1,1
2018-02-04,0.0,0.2666666666666666,453.6,-1.1,56.5,1.0,68.58000183105469,2281.840087890625,7.75,70.1611,56.2094,2423.36,0.0,0.08669472877,0.01228159434,0.0,-2.38,0.0,6,1,1
2018-02-05,0.0,0.3333333333333333,453.6,-1.1,56.5,1.0,67.62000274658203,2276.85009765625,7.75,70.4843,56.6109,2434.36,0.0,0.0,0.08669472877,-0.3797232095,-0.3446198675,0.0,0,1,0
2018-02-06,0.0,0.4,453.6,-1.1,56.5,1.0,66.86000061035156,2238.239990234375,7.75,70.8735,57.1923,2473.69,0.01631087448,0.0,0.0,0.002206011692,-0.4074156695,-0.5670238532,1,1,0
2018-02-07,0.0,0.4666666666666667,453.6,-1.1,56.5,1.0,65.51000213623047,2254.639892578125,7.75,70.5646,57.0738,2432.6,0.06866013225,0.01631087448,0.0,0.4529646345,-0.1782537193,-0.1971575282,2,1,0
