Date,Income,Outcome,Balance,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Праздники РФ,Inflation Rate MoM: actual,Inflation Rate MoM: forecastCorrection,Balance of Trade: actual,Balance of Trade: forecastCorrection,Foreign Exchange Reserves: actual,Foreign Exchange Reserves: forecastCorrection,Industrial Production YoY: actual,Industrial Production YoY: forecastCorrection,Unemployment Rate: actual,Unemployment Rate: forecastCorrection,Real Wage Growth YoY: actual,Real Wage Growth YoY: forecastCorrection,PPI MoM: actual,PPI MoM: forecastCorrection,Retail Sales YoY: actual,Retail Sales YoY: forecastCorrection,Corporate Profits: actual,Corporate Profits: forecastCorrection,Markit Manufacturing PMI: actual,Markit Manufacturing PMI: forecastCorrection,Markit Services PMI: actual,Markit Services PMI: forecastCorrection,Business Confidence: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,USDRUB=X,Key_rate,Euro,Dollar,Gold,Balance lag 1,Balance lag 2,Balance lag 3,Balance lag 4,Balance lag 5,Balance lag 6,Balance lag 7,Balance lag 8,Balance lag 9,Balance lag 10,Balance lag 11,Balance lag 12,Balance lag 13,Balance lag 14,Balance lag 15,Balance lag 16,Balance lag 17,Balance lag 18,Balance lag 19,Balance lag 20,Balance lag 21,Balance lag 22,Balance lag 23,Balance lag 24,Balance lag 25,Balance lag 26,Balance lag 27,Balance lag 28,Balance lag 29
2019-04-16,1.41,1.38,0.02684660474,0.0,0.0,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,71.72000122070312,2559.840087890625,64.30870056152344,7.75,72.6433,64.3091,2651.5,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485,0.0,0.0,-0.4569425135,0.1777199371,-0.3293227649,-0.09528013939,-0.1527995135
2019-04-17,1.223345148,1.5,-0.2817807087,0.0,0.06666666666666667,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,71.62000274658203,2568.260009765625,64.01699829101562,7.75,72.2924,63.9134,2623.51,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485,0.0,0.0,-0.4569425135,0.1777199371,-0.3293227649,-0.09528013939
2019-04-18,1.63,1.79,-0.1534347755,0.0,0.13333333333333333,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,71.97000122070312,2560.800048828125,63.854400634765625,7.75,72.0938,64.0269,2629.41,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485,0.0,0.0,-0.4569425135,0.1777199371,-0.3293227649
2019-04-19,1.84,1.95,-0.1046584143,0.0,0.2,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,71.97000122070312,2560.800048828125,63.89609909057617,7.75,0.0,63.926,2623.31,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485,0.0,0.0,-0.4569425135,0.1777199371
2019-04-20,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,71.97000122070312,2560.800048828125,63.89609909057617,7.75,0.0,63.926,2623.31,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485,0.0,0.0,-0.4569425135
2019-04-21,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,71.97000122070312,2560.800048828125,63.89609909057617,7.75,0.0,63.926,2623.31,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485,0.0,0.0
2019-04-22,2.19,1.79,0.3932488966,0.0,0.4,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,74.04000091552734,2584.739990234375,63.98809814453125,7.75,0.0,63.7838,2616.16,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485,0.0
2019-04-23,2.24,1.75,0.4938895632,0.0,0.4666666666666667,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,74.51000213623047,2587.47998046875,63.78450012207031,7.75,71.7183,63.7607,2611.74,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593,-0.6506686485
2019-04-24,1.72,1.8,-0.06983370061,0.0,0.5333333333333333,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,74.56999969482422,2579.050048828125,63.669700622558594,7.75,71.7446,64.052,2620.2,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016,-0.3465657593
2019-04-25,2.08,3.07,-0.9814275858,0.0,0.6,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,74.3499984741211,2560.93994140625,64.38710021972656,7.75,72.1345,64.7698,2657.28,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868,0.1934407016
2019-04-26,1.62,2.03,-0.4028313729,0.0,0.6666666666666666,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,72.1500015258789,2563.719970703125,64.6093978881836,7.75,72.0584,64.7045,2665.93,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226,-0.2228700868
2019-04-27,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,72.1500015258789,2563.719970703125,64.6093978881836,7.75,72.0584,64.7045,2665.93,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0,1.08194226
2019-04-28,0.0,0.0,0.0,0.0,0.8,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,72.1500015258789,2563.719970703125,64.6093978881836,7.75,72.0584,64.7045,2665.93,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0,0.0
2019-04-29,2.49,2.65,-0.1591645465,1.0,0.8666666666666667,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,72.04000091552734,2569.830078125,64.63150024414062,7.75,72.1407,64.6174,2666.72,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66,0.0
2019-04-30,2.24,2.04,0.1957162149,0.0,0.9333333333333333,0.0,0.3,-0.10000000000000003,13.71,-3.3900000000000006,491.1,3.3000000000000114,4.9,3.3000000000000003,4.7,0.0,1.6,1.5,0.5,-0.4,1.2,-0.30000000000000004,5.5,1.7000000000000002,51.8,-1.1000000000000014,52.6,-1.5,2.0,-1.0,72.80000305175781,2559.320068359375,64.43180084228516,7.75,72.1788,64.445,2670.47,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934,-1.66
2019-05-01,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,72.79000091552734,2559.320068359375,64.55879974365234,7.75,72.1788,64.445,2670.47,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298,-0.2503199934
2019-05-02,0.0,0.0,0.0,0.0,0.13333333333333333,1.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.75,2575.219970703125,64.7240982055664,7.75,0.0,64.445,2670.47,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525,0.1954575298
2019-05-03,0.0,0.0,0.0,0.0,0.2,1.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.8499984741211,2580.949951171875,65.36599731445312,7.75,0.0,64.445,2670.47,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109,-0.1734304525
2019-05-04,0.0,0.0,0.0,0.0,0.26666666666666666,1.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.8499984741211,2580.949951171875,65.36599731445312,7.75,0.0,64.445,2670.47,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0,0.7087622109
2019-05-05,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.8499984741211,2580.949951171875,65.36599731445312,7.75,0.0,64.445,2670.47,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0,0.0
2019-05-06,1.7,2.25,-0.5458754998,0.0,0.4,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,71.23999786376953,2579.75,65.32689666748047,7.75,72.9689,65.2137,2685.68,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109,0.0
2019-05-07,2.82,1.67,1.15360421,0.0,0.4666666666666667,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,69.87999725341797,2565.10009765625,65.2791976928711,7.75,73.0051,65.1694,2686.58,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074,-0.09891806109
2019-05-08,1.67,1.46,0.2093737066,0.0,0.5333333333333333,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.37000274658203,2544.429931640625,65.3667984008789,7.75,73.0289,65.1868,2700.6,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265,0.09065800074
2019-05-09,0.0,0.0,0.0,0.0,0.6,1.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.38999938964844,2544.429931640625,65.02449798583984,7.75,73.0289,65.1868,2700.6,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504,0.620116265
2019-05-10,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.62000274658203,2514.8701171875,65.2020034790039,7.75,0.0,65.1868,2700.6,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908,-0.07920856504
2019-05-11,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.62000274658203,2514.8701171875,65.2020034790039,7.75,0.0,65.1868,2700.6,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0,0.1849544908
2019-05-12,0.0,0.0,0.0,0.0,0.8,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.62000274658203,2514.8701171875,65.2020034790039,7.75,0.0,65.1868,2700.6,0.0,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0,0.0
2019-05-13,2.28,2.0,0.2811458882,0.0,0.8666666666666667,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,70.2300033569336,2508.8701171875,65.143798828125,7.75,73.4372,65.3875,2700.5,0.0,0.0,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972,0.0
2019-05-14,1.99,1.79,0.1950744469,0.0,0.9333333333333333,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,71.23999786376953,2562.330078125,65.28939819335938,7.75,73.3588,65.2741,2724.24,0.2811458882,0.0,0.0,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474,-0.0871265972
2019-05-15,1.75,1.67,0.08181155151,0.0,1.0,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,71.7699966430664,2554.489990234375,64.85859680175781,7.75,72.6166,64.7995,2708.13,0.1950744469,0.2811458882,0.0,0.0,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087,0.02684660474
2019-05-16,1.8,1.82,-0.008471007694,0.0,0.0,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,72.62000274658203,2581.110107421875,64.64440155029297,7.75,72.2921,64.5055,2689.1,0.08181155151,0.1950744469,0.2811458882,0.0,0.0,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755,-0.2817807087
2019-05-17,1.47,1.83,-0.361783311,0.0,0.06666666666666667,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,72.20999908447266,2577.47998046875,64.6272964477539,7.75,72.159,64.6069,2671.88,-0.008471007694,0.08181155151,0.1950744469,0.2811458882,0.0,0.0,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143,-0.1534347755
2019-05-18,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.3,-0.10000000000000003,11.82,-3.879999999999999,495.2,4.099999999999966,0.9,-1.1,4.5,-0.20000000000000018,2.8,1.5999999999999999,1.8,1.3,1.4,0.0,6.7,-0.7999999999999998,49.8,-2.200000000000003,52.0,-0.5,1.0,-1.0,72.20999908447266,2577.47998046875,64.6272964477539,7.75,72.159,64.6069,2671.88,-0.361783311,-0.008471007694,0.08181155151,0.1950744469,0.2811458882,0.0,0.0,0.0,0.0,0.2093737066,1.15360421,-0.5458754998,0.0,0.0,0.0,0.0,0.0,0.1957162149,-0.1591645465,0.0,0.0,-0.4028313729,-0.9814275858,-0.06983370061,0.4938895632,0.3932488966,0.0,0.0,-0.1046584143
